Keyword,URL,Search Intents,SERP Features,Search Volume,Keyword Difficulty,CPC,Position,Organic Traffic,Competition,Competition Level,Results,SERP Updated At,Backlinks,Dofollow,Referring Domains,Referring Main Domains,Referring Pages,Avg Main Domain Rank,Avg Rank,Avg Referring Domains,Avg Referring Main Domains,Avg Backlinks,Avg Dofollow,Low Top Of Page Bid,High Top Of Page Bid
jonesz window films,https://www.uniqueautoinc.ca/,"commercial,navigational","people_also_ask,related_searches,third_party_reviews,google_reviews,knowledge_graph",110,0,,50,0,0.05,LOW,6710,2025-11-08 03:07:17 +00:00,54.00,29.00,34.00,33.00,44.00,549.00,20.00,5.20,4.90,6.30,4.40,,
automotive window tinting,https://www.uniqueautoinc.ca/window-tinting-toronto/,"navigational,commercial","local_pack,people_also_ask,related_searches",6600,0,1.74,51,13,0.48,MEDIUM,7660000,2025-10-08 04:03:59 +00:00,,,,,,310.50,75.00,32.20,30.50,84.60,70.50,0.78,2.61
tint percentage,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,informational,"images,people_also_ask,ai_overview,related_searches",1000,0,0.22,51,2,0.21,LOW,63800000,2025-10-08 15:07:53 +00:00,,,,,,318.00,26.10,3.20,3.20,3.80,0.90,,
ntd window tinting,https://www.uniqueautoinc.ca/,"navigational,commercial","people_also_ask,video,people_also_search,related_searches,knowledge_graph,google_reviews,third_party_reviews,images",390,0,3.33,51,0,0.06,LOW,4430,2025-11-11 16:40:26 +00:00,54.00,29.00,34.00,33.00,44.00,,,,,,,0.46,1.54
what to clean interior of car with,https://www.uniqueautoinc.ca/how-to-clean-cars-interior-like-a-pro/,informational,"ai_overview,people_also_ask,discussions_and_forums,video,people_also_search,related_searches,images",110,8,0.35,51,0,0.77,HIGH,217000000,2025-11-28 02:19:34 +00:00,,,,,,518.70,91.50,41.40,21.90,101.40,50.60,0.03,0.76
glass coatings for cars,https://www.uniqueautoinc.ca/ceramic-coating/,"commercial,navigational","ai_overview,people_also_ask,popular_products,video,people_also_search,related_searches,images",70,0,1.14,51,0,1.00,HIGH,53400000,2025-11-17 02:54:09 +00:00,10.00,5.00,4.00,4.00,5.00,404.30,24.40,5.40,5.30,14.30,9.50,0.27,1.88
peterborough window tinting,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches",210,0,1.48,52,0,0.56,MEDIUM,238000,2025-10-15 04:57:04 +00:00,54.00,29.00,34.00,33.00,44.00,441.30,22.60,0.60,0.60,1.00,0.80,0.84,2.21
benefits of ceramic coating,https://www.uniqueautoinc.ca/benefits-of-ceramic-coating-for-cars/,"informational,commercial","ai_overview,people_also_ask,discussions_and_forums,video,related_searches,images",110,1,0.38,52,0,0.17,LOW,20700000,2025-11-27 20:02:59 +00:00,,,,,,334.00,83.10,28.60,28.00,44.20,21.70,0.13,1.79
distinct automotive,https://www.uniqueautoinc.ca/,"navigational,commercial","related_searches,knowledge_graph,google_reviews,third_party_reviews,images",110,0,,52,0,0.03,LOW,180000000,2025-11-27 14:28:16 +00:00,54.00,29.00,34.00,33.00,44.00,437.70,41.60,9.50,9.30,20.30,16.10,,
window tint dartmouth,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_search,people_also_ask,related_searches,images",70,0,3.97,52,0,0.74,HIGH,98000,2025-11-11 01:11:27 +00:00,54.00,29.00,34.00,33.00,44.00,200.90,41.20,15.60,15.00,22.90,14.60,0.77,4.59
whitby tint,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches",50,0,2.46,52,0,0.91,HIGH,165000,2025-10-21 13:36:31 +00:00,54.00,29.00,34.00,33.00,44.00,174.30,25.40,9.80,9.70,17.10,8.10,0.94,2.07
detailing inside of car,https://www.uniqueautoinc.ca/how-to-clean-cars-interior-like-a-pro/,"commercial,informational","ai_overview,video,people_also_ask,discussions_and_forums,local_pack,carousel,related_searches,images",1900,0,2.09,53,3,0.74,HIGH,65100000,2025-11-11 11:30:30 +00:00,,,,,,316.80,78.30,23.90,22.80,52.20,34.50,0.75,2.41
tint levels,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,informational,"images,ai_overview,people_also_ask,video,related_searches",590,0,0.20,53,1,0.20,LOW,27300000,2025-11-20 06:55:51 +00:00,,,,,,276.10,5.10,0.40,0.40,0.40,0.20,1.17,1.89
ntd window tint,https://www.uniqueautoinc.ca/,transactional,"related_searches,third_party_reviews,google_reviews,knowledge_graph,images",390,0,3.33,53,0,0.06,LOW,24400,2025-12-12 21:09:42 +00:00,54.00,29.00,34.00,33.00,44.00,,,,,,,0.46,1.54
windows tint studio13,https://www.uniqueautoinc.ca/,transactional,"people_also_ask,related_searches,third_party_reviews,google_reviews,knowledge_graph,images",260,0,2.43,53,0,0.03,LOW,1450,2025-11-24 01:34:38 +00:00,54.00,29.00,34.00,33.00,44.00,,,,,,,,
ceramic coatings,https://www.uniqueautoinc.ca/ceramic-coating/,"commercial,navigational","ai_overview,popular_products,people_also_ask,video,related_searches,images",170,13,1.12,53,0,0.77,HIGH,32100000,2025-11-26 10:54:45 +00:00,10.00,5.00,4.00,4.00,5.00,383.10,131.00,88.50,87.10,880.90,758.90,0.47,2.52
how to wash ceramic coated car,https://www.uniqueautoinc.ca/how-to-care-for-ceramic-coating/,"informational,transactional,commercial","ai_overview,video,people_also_ask,discussions_and_forums,related_searches,images",90,0,0.52,53,0,0.91,HIGH,12900000,2025-12-14 22:46:15 +00:00,,,,,,496.20,20.20,1.70,1.60,3.90,2.50,0.14,1.26
window tint orillia,https://www.uniqueautoinc.ca/,commercial,"local_pack,people_also_ask,related_searches,images",90,0,2.77,53,0,0.93,HIGH,50700,2025-12-20 16:11:48 +00:00,54.00,29.00,34.00,33.00,44.00,222.50,40.60,5.80,5.60,6.60,4.00,0.93,3.15
ceramic coating,https://www.uniqueautoinc.ca/ceramic-coating/,"commercial,transactional","people_also_ask,video,local_pack,popular_products,images,related_searches",12100,20,1.75,54,25,0.96,HIGH,112000000,2025-12-08 17:09:33 +00:00,10.00,5.00,4.00,4.00,5.00,399.00,139.10,49.50,48.30,116.90,57.40,0.70,3.23
what does ceramic coating do,https://www.uniqueautoinc.ca/benefits-of-ceramic-coating-for-cars/,"informational,commercial","ai_overview,people_also_ask,video,discussions_and_forums,carousel,related_searches",210,20,1.88,54,0,0.09,LOW,63000000,2025-11-24 16:38:01 +00:00,,,,,,379.00,134.90,50.40,49.10,68.60,38.80,0.09,2.85
ultimate auto detailing,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"navigational,commercial","local_pack,video,related_searches,images",70,0,,54,0,0.12,LOW,35500000,2025-11-13 00:41:02 +00:00,,,,,,360.90,69.90,14.90,14.30,22.00,10.90,,
shades of car window tinting,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,"commercial,navigational","video,images,people_also_ask,popular_products,related_searches",480,0,0.62,55,1,0.56,MEDIUM,5970000,2025-11-22 05:44:35 +00:00,,,,,,319.40,50.10,13.20,12.80,47.10,31.90,0.99,2.84
glass coating for cars,https://www.uniqueautoinc.ca/ceramic-coating/,"commercial,transactional","ai_overview,people_also_ask,popular_products,video,discussions_and_forums,people_also_search,related_searches,images",70,0,1.14,55,0,1.00,HIGH,21000000,2025-11-17 02:54:10 +00:00,10.00,5.00,4.00,4.00,5.00,378.90,47.40,6.80,6.60,17.40,12.00,0.27,1.88
toronto ppf,https://www.uniqueautoinc.ca/paint-protection-film-toronto/,"commercial,informational","local_pack,people_also_ask,video,related_searches",70,2,3.31,55,0,0.54,MEDIUM,1180000,2025-11-09 19:08:01 +00:00,,,,,,247.40,95.80,12.60,11.80,18.80,11.50,1.56,4.41
protect new car paint,https://www.uniqueautoinc.ca/should-i-get-a-paint-protection-film-on-my-new-car/,"commercial,transactional","ai_overview,people_also_ask,video,discussions_and_forums,popular_products,related_searches,images",50,0,3.05,55,0,0.57,MEDIUM,110000000,2025-10-29 04:42:28 +00:00,,,,,,408.80,34.50,12.90,12.50,17.10,14.40,0.71,2.44
how much tinted windows car,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,commercial,"featured_snippet,people_also_ask,popular_products,video,related_searches,images",720,0,2.33,56,1,0.55,MEDIUM,23900000,2025-11-07 07:11:23 +00:00,,,,,,282.20,40.70,1.00,0.90,3.30,2.50,0.73,1.87
dark side tinting,https://www.uniqueautoinc.ca/window-tinting-toronto/,"commercial,informational","local_pack,video,people_also_ask,related_searches,images",170,0,,56,0,0.03,LOW,6510000,2025-11-26 09:20:01 +00:00,,,,,,417.20,51.00,20.40,19.80,28.30,16.80,,
experience unique,https://www.uniqueautoinc.ca/3d-car-views/,"commercial,navigational","people_also_ask,related_searches,knowledge_graph,google_reviews,images",90,3,1.39,56,0,0.15,LOW,2070000000,2025-11-14 12:26:46 +00:00,,,,,,398.60,84.00,8.40,8.00,665.40,354.70,0.29,1.65
window tint st john's,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",90,0,1.49,56,0,0.34,MEDIUM,3920000,2025-11-30 13:40:41 +00:00,54.00,29.00,34.00,33.00,44.00,401.50,16.90,9.50,9.10,13.40,9.60,,
window tinting orillia,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches",90,0,2.77,56,0,0.93,HIGH,53700,2025-12-20 16:11:49 +00:00,54.00,29.00,34.00,33.00,44.00,318.20,40.60,5.80,5.60,6.60,4.00,0.93,3.15
car wash and detailing toronto,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"navigational,commercial","local_pack,related_searches",50,21,1.16,56,0,0.60,MEDIUM,2540000,2025-10-23 16:57:39 +00:00,,,,,,163.80,164.00,54.00,51.60,106.60,72.70,0.48,4.30
window tint,https://www.uniqueautoinc.ca/window-tinting-brampton/,"navigational,commercial","local_pack,popular_products,people_also_ask,images,related_searches",18100,0,1.69,57,38,0.72,HIGH,71100000,2025-12-08 15:58:19 +00:00,,,,,,404.50,69.20,14.10,13.80,19.70,8.80,0.76,3.04
exclusive detailing studio,https://www.uniqueautoinc.ca/,"navigational,commercial","related_searches,third_party_reviews,google_reviews,knowledge_graph,images",110,0,,57,0,0.03,LOW,17100000,2025-11-09 10:51:02 +00:00,54.00,29.00,34.00,33.00,44.00,527.00,24.00,6.00,5.70,9.00,7.00,,
legal tint percentage,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,informational,"ai_overview,people_also_ask,images,related_searches",90,0,,57,0,0.02,LOW,2350000,2025-11-10 07:47:55 +00:00,,,,,,290.70,51.00,10.00,9.70,12.70,9.80,,
excel window tinting,https://www.uniqueautoinc.ca/,"commercial,navigational,transactional","ai_overview,video,people_also_ask,related_searches,google_reviews,knowledge_graph",50,0,,57,0,,,568000,2025-10-23 01:24:37 +00:00,54.00,29.00,34.00,33.00,44.00,479.80,28.90,12.10,11.60,16.60,11.60,,
tint installer,https://www.uniqueautoinc.ca/window-tinting-brampton/,"navigational,commercial","local_pack,video,people_also_ask,related_searches,images",50,4,7.78,57,0,0.63,MEDIUM,38000000,2025-10-26 14:33:08 +00:00,,,,,,437.10,81.90,30.20,27.80,113.30,97.80,1.05,2.03
window tinting ajax,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches",50,3,2.34,57,0,0.68,HIGH,336000,2025-10-24 18:11:17 +00:00,54.00,29.00,34.00,33.00,44.00,183.50,107.00,31.70,29.90,90.50,68.70,0.78,2.36
detail automotive,https://www.uniqueautoinc.ca/automotive-detailing/,navigational,"local_pack,people_also_ask,video,related_searches",40,0,3.47,57,0,0.42,MEDIUM,226000000,2025-10-07 19:17:35 +00:00,10.00,3.00,3.00,3.00,3.00,413.90,58.80,60.50,55.60,245.70,148.30,0.48,2.86
car paint protector,https://www.uniqueautoinc.ca/paint-protection-film/,"transactional,commercial","ai_overview,popular_products,people_also_ask,video,related_searches,images",590,0,2.83,58,1,0.53,MEDIUM,171000000,2025-12-12 11:01:14 +00:00,11.00,5.00,5.00,4.00,5.00,495.90,36.80,9.80,9.70,18.90,11.30,0.96,3.73
car protection film,https://www.uniqueautoinc.ca/paint-protection-film/,"commercial,transactional","local_pack,people_also_ask,video,popular_products,discussions_and_forums,related_searches,images",590,0,3.37,58,1,0.82,HIGH,467000000,2025-11-21 10:44:13 +00:00,11.00,5.00,5.00,4.00,5.00,354.90,72.30,21.40,21.30,31.40,14.50,0.95,4.31
window tint whitby,https://www.uniqueautoinc.ca/,commercial,"local_pack,people_also_ask,people_also_search,related_searches",140,0,2.02,58,0,0.85,HIGH,91000,2025-11-12 06:56:10 +00:00,54.00,29.00,34.00,33.00,44.00,212.90,28.20,18.30,18.00,26.50,15.50,0.83,1.97
glass coating for car,https://www.uniqueautoinc.ca/ceramic-coating/,"transactional,commercial","popular_products,people_also_ask,video,discussions_and_forums,local_pack,people_also_search,related_searches,images",70,0,0.36,58,0,0.95,HIGH,49300000,2025-11-17 02:54:05 +00:00,10.00,5.00,4.00,4.00,5.00,346.60,32.20,5.80,5.70,14.70,9.70,0.44,2.26
limo tinted windows,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,"navigational,commercial","ai_overview,people_also_ask,images,video,people_also_search,related_searches",170,0,1.06,59,0,0.76,HIGH,506000,2025-11-26 04:30:28 +00:00,,,,,,,,,,,,0.30,2.18
auto tinting whitby,https://www.uniqueautoinc.ca/,"navigational,commercial","local_pack,people_also_ask,people_also_search,related_searches",140,0,2.02,59,0,0.85,HIGH,201000,2025-11-27 21:02:57 +00:00,54.00,29.00,34.00,33.00,44.00,372.80,25.50,13.50,13.30,21.10,11.30,0.83,1.97
auto window tinting hamilton,https://www.uniqueautoinc.ca/ceramic-coating-hamilton-ontario/,"commercial,navigational","local_pack,people_also_ask,related_searches",90,10,3.02,59,0,0.87,HIGH,327000,2025-11-11 00:51:17 +00:00,,,,,,191.00,106.40,27.90,25.50,73.60,58.30,1.10,3.74
ej auto tinting & accessories ltd,https://www.uniqueautoinc.ca/window-tinting-toronto/,"transactional,navigational","people_also_ask,related_searches,knowledge_graph,google_reviews,third_party_reviews",320,0,0.13,60,0,0.04,LOW,8540,2025-11-29 10:58:28 +00:00,,,,,,,,,,,,,
window tints 20,https://www.uniqueautoinc.ca/window-tinting/,"transactional,commercial","images,people_also_ask,video,popular_products,related_searches",320,0,0.43,60,0,0.64,MEDIUM,5700000,2025-12-15 14:00:20 +00:00,11.00,3.00,3.00,3.00,3.00,444.90,25.70,0.30,0.30,1.20,0.90,0.41,1.55
ppf installation near me,https://www.uniqueautoinc.ca/paint-protection-film/,"navigational,informational","local_pack,people_also_ask,people_also_search,related_searches",210,11,5.41,60,0,0.40,MEDIUM,35100000,2025-11-29 15:41:44 +00:00,11.00,5.00,5.00,4.00,5.00,281.50,105.20,29.50,29.10,65.80,51.60,1.72,5.18
spray coating car,https://www.uniqueautoinc.ca/how-to-apply-turtle-wax-ceramic-spray-coating/,commercial,"people_also_ask,video,popular_products,discussions_and_forums,related_searches",170,0,0.29,60,0,1.00,HIGH,25800000,2025-11-12 05:58:02 +00:00,,,,,,472.20,39.30,8.50,8.50,13.30,11.20,0.14,1.12
ceramic coating paint,https://www.uniqueautoinc.ca/ceramic-coating/,"transactional,commercial","people_also_ask,popular_products,discussions_and_forums,video,related_searches",140,8,1.08,60,0,0.85,HIGH,25600000,2025-11-27 17:02:23 +00:00,10.00,5.00,4.00,4.00,5.00,506.00,96.90,21.50,21.00,31.00,25.00,0.38,2.51
auto ceramic,https://www.uniqueautoinc.ca/ceramic-coating/,"commercial,transactional,navigational","local_pack,people_also_ask,video,related_searches,images",110,8,2.22,60,0,0.68,HIGH,132000000,2025-11-09 14:55:40 +00:00,10.00,5.00,4.00,4.00,5.00,345.80,112.20,100.90,99.20,887.80,753.60,0.79,2.99
coating uv,https://www.uniqueautoinc.ca/does-ceramic-coating-protect-against-uv/,commercial,"ai_overview,people_also_ask,video,related_searches",110,6,0.43,60,0,0.28,LOW,113000000,2025-10-18 00:36:47 +00:00,,,,,,469.70,91.30,34.20,31.50,78.90,62.70,,
paint protection film hamilton,https://www.uniqueautoinc.ca/ceramic-coating-hamilton-ontario/,"commercial,transactional","local_pack,people_also_ask,related_searches",50,0,4.31,60,0,0.87,HIGH,2630000,2025-10-22 04:31:30 +00:00,,,,,,128.10,71.60,20.50,18.30,56.70,51.30,1.45,3.92
blackstar car wash car detailing scarborough,https://www.uniqueautoinc.ca/automotive-detailing/,"commercial,navigational,transactional","people_also_ask,related_searches,google_reviews,knowledge_graph",1000,0,2.61,61,2,0.04,LOW,1910,2025-11-18 12:07:33 +00:00,10.00,3.00,3.00,3.00,3.00,591.70,14.60,1.10,1.00,2.30,1.00,,
car tint halifax,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches,images",260,0,5.88,61,0,0.55,MEDIUM,369000,2025-11-24 14:22:59 +00:00,54.00,29.00,34.00,33.00,44.00,305.70,15.00,6.10,5.80,10.60,9.00,1.42,8.15
extreme auto tinting,https://www.uniqueautoinc.ca/,"navigational,commercial","people_also_ask,related_searches,knowledge_graph,google_reviews,images",210,0,2.91,61,0,0.24,LOW,1430000,2025-11-12 05:35:40 +00:00,54.00,29.00,34.00,33.00,44.00,,,,,,,0.79,2.20
legal tinting percentage,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,informational,"ai_overview,people_also_ask,related_searches,images",90,0,,61,0,0.02,LOW,611000,2025-11-12 15:20:20 +00:00,,,,,,269.00,53.40,10.10,9.80,12.80,9.90,,
car window tinting victoria,https://www.uniqueautoinc.ca/,"navigational,commercial","local_pack,people_also_ask,related_searches,images",70,0,2.87,61,0,0.63,MEDIUM,599000,2025-12-03 09:22:02 +00:00,54.00,29.00,34.00,33.00,44.00,215.50,52.60,21.10,20.60,100.90,30.00,0.96,2.35
removable tint for car,https://www.uniqueautoinc.ca/,"transactional,commercial","popular_products,video,people_also_ask,images,related_searches",70,0,0.44,61,0,0.95,HIGH,6210000,2025-11-13 08:55:28 +00:00,54.00,29.00,34.00,33.00,44.00,,,,,,,0.24,1.08
tint levels car,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,"informational,commercial","ai_overview,images,people_also_ask,video,related_searches",70,0,0.27,61,0,0.31,LOW,12800000,2025-12-01 18:28:59 +00:00,,,,,,262.90,3.00,0.20,0.20,0.20,0.00,,
window tinting st thomas,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches",50,0,1.65,61,0,0.35,MEDIUM,1570000,2025-10-01 19:05:23 +00:00,54.00,29.00,34.00,33.00,44.00,449.10,8.30,5.90,5.80,7.70,5.00,,
ntd tint,https://www.uniqueautoinc.ca/,"transactional,navigational,commercial","related_searches,google_reviews,knowledge_graph,images",390,0,3.33,62,0,0.06,LOW,72300,2025-12-12 21:09:08 +00:00,54.00,29.00,34.00,33.00,44.00,,,,,,,0.46,1.54
the tint factory,https://www.uniqueautoinc.ca/,"navigational,commercial","people_also_ask,related_searches,knowledge_graph,google_reviews,third_party_reviews,people_also_search,images",210,0,1.85,62,0,0.09,LOW,26200000,2025-12-17 00:00:18 +00:00,54.00,29.00,34.00,33.00,44.00,394.60,43.30,12.30,12.10,15.80,10.50,0.52,1.37
window tinting 15,https://www.uniqueautoinc.ca/window-tinting-brampton/,"commercial,transactional,navigational","images,people_also_ask,popular_products,video,local_pack,related_searches",140,0,0.22,62,0,0.69,HIGH,666000000,2025-12-14 08:03:26 +00:00,,,,,,364.30,18.40,0.30,0.30,0.70,0.40,0.44,3.41
window tinting price near me,https://www.uniqueautoinc.ca/,"transactional,navigational","ai_overview,local_pack,people_also_ask,people_also_search,related_searches,images",140,0,1.56,62,0,0.85,HIGH,5900000,2025-12-19 09:18:21 +00:00,54.00,29.00,34.00,33.00,44.00,240.70,39.60,3.40,3.30,12.60,2.10,0.64,1.50
window tint chatham,https://www.uniqueautoinc.ca/window-tinting-markham/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",110,0,1.75,62,0,0.46,MEDIUM,151000,2025-11-09 08:49:14 +00:00,,,,,,476.10,12.80,5.90,5.70,9.10,6.00,0.94,1.71
what is the legal percentage of window tint,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,informational,"ai_overview,people_also_ask,related_searches",50,0,,62,0,0.01,LOW,1090000,2025-10-24 21:19:53 +00:00,,,,,,263.40,51.30,10.00,9.70,12.70,9.80,,
window tinting saint john,https://www.uniqueautoinc.ca/,"commercial,navigational","people_also_ask,related_searches,google_reviews,knowledge_graph,images",50,0,0.90,62,0,0.51,MEDIUM,769000,2025-12-01 14:30:34 +00:00,54.00,29.00,34.00,33.00,44.00,327.00,11.90,4.60,4.40,5.90,3.90,0.54,1.24
window tint scale,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,transactional,"ai_overview,images,people_also_ask,video,popular_products,related_searches",40,1,0.50,62,0,0.33,LOW,8260000,2025-10-24 18:11:12 +00:00,,,,,,316.00,66.60,6.00,6.00,10.00,5.10,,
auto tint ceramic,https://www.uniqueautoinc.ca/,"transactional,commercial","ai_overview,people_also_ask,video,related_searches,images",720,5,1.27,63,1,0.89,HIGH,8760000,2025-11-20 06:52:48 +00:00,54.00,29.00,34.00,33.00,44.00,430.30,89.80,48.30,47.00,79.00,51.90,0.52,1.91
paint protection,https://www.uniqueautoinc.ca/paint-protection-film/,"commercial,transactional","local_pack,people_also_ask,popular_products,video,related_searches,images",480,0,2.59,63,1,0.90,HIGH,502000000,2025-11-19 06:50:01 +00:00,11.00,5.00,5.00,4.00,5.00,371.50,62.60,29.40,29.10,34.50,14.30,1.16,4.82
ppf toronto,https://www.uniqueautoinc.ca/paint-protection-film-toronto/,"commercial,navigational","people_also_ask,people_also_search,images,related_searches,google_reviews,knowledge_graph",260,3,3.69,63,0,0.77,HIGH,1140000,2025-12-13 16:30:45 +00:00,,,,,,267.60,97.30,12.60,11.80,18.80,11.50,1.40,5.09
window tint thunder bay,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",260,0,0.98,63,0,0.23,LOW,410000,2025-12-16 17:42:05 +00:00,54.00,29.00,34.00,33.00,44.00,394.30,2.50,0.40,0.40,0.70,0.40,0.89,4.77
window tint etobicoke,https://www.uniqueautoinc.ca/window-tinting-toronto/,commercial,"local_pack,people_also_ask,people_also_search,related_searches",210,0,2.89,63,0,0.08,LOW,49200,2025-11-09 05:15:41 +00:00,,,,,,188.60,59.80,38.00,36.30,69.90,52.00,0.80,3.32
different tint levels,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,"informational,commercial","images,people_also_ask,video,related_searches",90,0,0.62,63,0,0.19,LOW,39700000,2025-11-10 15:52:19 +00:00,,,,,,288.80,23.30,0.80,0.80,1.10,0.60,,
window tint lindsay,https://www.uniqueautoinc.ca/,"commercial,navigational","people_also_ask,related_searches,third_party_reviews,google_reviews,knowledge_graph",40,0,2.01,63,0,0.23,LOW,485000,2025-10-24 18:11:14 +00:00,54.00,29.00,34.00,33.00,44.00,586.50,41.60,12.30,12.00,13.60,9.10,0.73,1.76
jj tint,https://www.uniqueautoinc.ca/,"transactional,navigational","people_also_ask,related_searches,knowledge_graph,google_reviews,third_party_reviews,images",210,0,5.59,64,0,0.06,LOW,5760000,2025-11-25 03:05:34 +00:00,54.00,29.00,34.00,33.00,44.00,532.20,14.50,4.60,4.40,6.10,4.00,,
auto tint whitby,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches",140,0,2.02,64,0,0.85,HIGH,61700,2025-11-07 15:55:42 +00:00,54.00,29.00,34.00,33.00,44.00,214.80,31.40,17.60,17.30,25.50,14.60,0.83,1.97
electronic window tint car,https://www.uniqueautoinc.ca/window-tinting/,transactional,"video,people_also_ask,popular_products,related_searches,images",90,0,0.47,64,0,0.99,HIGH,19000000,2025-12-02 21:13:43 +00:00,11.00,3.00,3.00,3.00,3.00,394.30,62.30,31.40,29.90,66.30,51.70,0.25,1.40
coating car,https://www.uniqueautoinc.ca/ceramic-coating/,"commercial,navigational","local_pack,video,people_also_ask,popular_products,images,related_searches",1600,7,0.94,65,3,1.00,HIGH,1350000000,2025-11-08 17:16:39 +00:00,10.00,5.00,4.00,4.00,5.00,307.40,113.90,66.10,64.80,277.30,161.20,0.44,1.92
car protection coating,https://www.uniqueautoinc.ca/benefits-of-ceramic-coating-for-cars/,"commercial,transactional","people_also_ask,local_pack,video,discussions_and_forums,popular_products,related_searches,images",260,0,2.07,65,0,0.95,HIGH,42400000,2025-11-04 16:38:42 +00:00,,,,,,366.00,59.40,18.20,18.10,23.70,13.50,0.71,2.92
niagara tint shop,https://www.uniqueautoinc.ca/,"navigational,commercial","people_also_ask,related_searches,google_reviews,knowledge_graph,images",260,0,,65,0,0.05,LOW,402000,2025-11-24 06:57:10 +00:00,54.00,29.00,34.00,33.00,44.00,413.20,24.20,7.40,7.30,8.30,5.80,,
car tint guelph,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_search,discussions_and_forums,people_also_ask,related_searches,images",210,0,3.39,65,0,0.77,HIGH,113000,2025-11-25 09:29:12 +00:00,54.00,29.00,34.00,33.00,44.00,261.70,74.90,31.30,29.70,198.40,182.80,0.76,4.09
automotive protection film,https://www.uniqueautoinc.ca/paint-protection-film/,transactional,"popular_products,people_also_ask,video,local_pack,related_searches",70,0,1.65,65,0,0.94,HIGH,42700000,2025-10-01 14:59:40 +00:00,11.00,5.00,5.00,4.00,5.00,345.10,62.00,19.20,19.10,22.60,9.60,0.39,3.09
professional window tinting,https://www.uniqueautoinc.ca/window-tinting-brampton/,"navigational,transactional","local_pack,people_also_ask,video,popular_products,related_searches,images",70,0,2.02,65,0,0.38,MEDIUM,4730000,2025-11-13 10:28:01 +00:00,,,,,,337.10,42.10,12.70,12.50,21.20,11.60,0.84,1.72
window tint chart,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,"commercial,transactional","images,people_also_ask,video,related_searches",70,0,0.21,65,0,0.08,LOW,15800000,2025-11-02 00:02:04 +00:00,,,,,,256.40,43.70,4.10,4.10,10.30,5.10,,
window tinting percentages chart,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,informational,"ai_overview,images,people_also_ask,related_searches",70,0,0.50,65,0,0.16,LOW,21700,2025-12-01 14:30:11 +00:00,,,,,,419.40,13.60,0.30,0.30,1.90,1.60,,
best auto detailing in toronto,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"commercial,navigational","local_pack,discussions_and_forums,people_also_search,people_also_ask,related_searches",260,18,2.86,66,0,0.80,HIGH,4200000,2025-11-09 04:25:38 +00:00,,,,,,251.50,159.80,65.00,60.60,124.20,75.60,0.63,2.38
best car detailing toronto,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"commercial,navigational","local_pack,discussions_and_forums,people_also_search,related_searches",260,18,2.34,66,0,0.81,HIGH,7350000,2025-11-04 07:26:49 +00:00,,,,,,190.20,142.10,39.50,35.80,78.20,44.00,0.75,4.05
window tinting in peterborough,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",210,0,1.48,66,0,0.56,MEDIUM,396000,2025-11-01 18:44:30 +00:00,54.00,29.00,34.00,33.00,44.00,441.50,28.50,1.30,1.30,1.70,1.30,0.84,2.21
window tinting chatham,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches",110,0,1.75,66,0,0.46,MEDIUM,243000,2025-12-19 17:11:39 +00:00,54.00,29.00,34.00,33.00,44.00,355.20,3.70,0.60,0.50,1.00,0.70,0.94,1.71
